"Hormones.SL","Hormones.BRC1_2","Hormones.CK","Hormones.Aux_Shoot","Hormones.ABA","Hormones.Bud_release","Hormones.PAT_Bud","Hormones.Aux_Bud","Hormones.SUC","Hormones.Sustained_growth","Hormones.GA","Hormones.Decap_signal","Hormones.CXE","Hormones.SMXL6_7_8","Hormones.FHY3_FAR1","Hormones.SPL9_15","Hormones.SMXL6_7_8_Transcription","Hormones.Low_R_FR","Hormones.MAX2","Hormones.D14","Hormones.Perception_SL","Hormones.D27","Hormones.MAX3","Hormones.MAX4","Hormones.MAX1","Hormones.LBO","Hormones.CLAMT","Hormones.PhyB","Hormones.High_R_FR","Hormones.PIFs","Hormones.HB21_40_53","Hormones.NCED3","Gene.name","Gene.kind","Gene.SL_n","Gene.BRC1_2_n","Gene.CK_n","Gene.Aux_n","Gene.ABA_n","Gene.PIN_1_3_4_7_n","Gene.Aux_Bud_n","Gene.SUC_n","Gene.GA_n","Gene.Decap_signal_n","Gene.CXE_n","Gene.SMXL6_7_8_n","Gene.FHY3_FAR1_n","Gene.SPL9_15_n","Gene.MAX2_n","Gene.D14_n","Gene.D27_n","Gene.MAX3_n","Gene.MAX4_n","Gene.MAX1_n","Gene.LBO_n","Gene.CLAMT_n","Gene.PhyB_n","Gene.PIFs_n","Gene.HB21_40_53_n","Gene.NCED3_n","Gene.Perception_SL","Gene.SUC_band"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,0,0,"double_mutant_SL_n_BRC1_2_n","double_mutant",0,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.35021934971385,0,1,1,0.0459746932101609,0.666666666666667,1,0.1,0.0557269148911864,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_CK_n","double_mutant",0,1,0,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.28741844972716,0.2,0,1,0.139944352769714,1.46666666666667,1,0.1,0.254444339739764,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,0,0,0,0,0,1,1,1,1,1,"double_mutant_SL_n_Aux_n","double_mutant",0,1,1,0,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,0,0.141085252194915,0.711111111111111,1,0.1,0.182413313862132,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_ABA_n","double_mutant",0,1,1,1,0,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0,1,0.1,0,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_PIN_1_3_4_7_n","double_mutant",0,1,1,1,1,0,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.377777777777778,0,0.1,0,0,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_Aux_Bud_n","double_mutant",0,1,1,1,1,1,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_SUC_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0,0,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_GA_n","double_mutant",0,1,1,1,1,1,1,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.3839748334567,0,2,1,0,0.222222222222222,1,0,0,1,0,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.33333333333333,1,0,1,4,10.6666666666667,21.3333333333333,21.3333333333333,21.3333333333333,1,1,1,1,1,"double_mutant_SL_n_Decap_signal_n","double_mutant",0,1,1,1,1,1,1,0.1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,0,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_CXE_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.65354330708661,0.133333333333333,1,1,0.100282007896221,0.711111111111111,1,0.1,0.129657545562791,1,1,1,0,1,1.33333333333333,2,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_SMXL6_7_8_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.6535202386811,0.133333333333333,1,1,0.100282007896221,0.711111111111111,1,0.1,0.129656260106532,1,1,1,0.99996337935328,0,1.33333333333333,1,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_FHY3_FAR1_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,0.708661417322835,0.133333333333333,1,0.708661417322835,0.136559139784946,0.711111111111111,1,0.1,0.176561312045183,1,1,1,1.73205128205128,1,0,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,0.708661417322835,0.708661417322835,"double_mutant_SL_n_SPL9_15_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,0,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_MAX2_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,0,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_D14_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,0,0,0,0,0,0,1,1,1,1,1,"double_mutant_SL_n_D27_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,0,0,0,0,0,1,1,1,1,1,"double_mutant_SL_n_MAX3_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,0,0,0,0,1,1,1,1,1,"double_mutant_SL_n_MAX4_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,0,0,0,1,1,1,1,1,"double_mutant_SL_n_MAX1_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,0,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_LBO_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,0,0,1,1,1,1,1,"double_mutant_SL_n_CLAMT_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"very low"
0,1.71213381458561,0.133333333333333,1,1,0.0990351049077128,0.711111111111111,1,0.1,0.128045425902959,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.9047619047619,1,0,1,2,4,8,8,8,0,1,1,1,1,"double_mutant_SL_n_PhyB_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"very low"
0,0.599031338699243,0.133333333333333,1,0.599030277939221,0.145921544026565,0.711111111111111,1,0.1,0.188666301319769,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,0,0.599031338699243,0.599030277939221,"double_mutant_SL_n_PIFs_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,0,0.141085252194915,0.711111111111111,1,0.1,0.182413313862132,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,0,0,"double_mutant_SL_n_HB21_40_53_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"very low"
0,1.30769275602208,0.133333333333333,1,0,0.141085252194915,0.711111111111111,1,0.1,0.182413313862132,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,0,"double_mutant_SL_n_NCED3_n","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"very low"
0,1.30769275602208,0.133333333333333,1,1,0.108333322058375,0.711111111111111,1,0.1,0.1400673599809,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_SL_n_Perception_SL","double_mutant",0,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"very low"
1,0,0,1,0,0.1,0.666666666666667,1,0.1,0.121212121212121,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_CK_n","double_mutant",1,0,0,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,0,0.2,0,0,0.3,1.46666666666667,1,0.1,0.545454545454546,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,0,0,0,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_Aux_n","double_mutant",1,0,1,0,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_ABA_n","double_mutant",1,0,1,1,0,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0,1,0.1,0,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_PIN_1_3_4_7_n","double_mutant",1,0,1,1,1,0,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.366666666666667,0,0.1,0,0,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_Aux_Bud_n","double_mutant",1,0,1,1,1,1,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_SUC_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0,0,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_GA_n","double_mutant",1,0,1,1,1,1,1,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
4,0,0,2,0,0,0.222222222222222,1,0,0,1,0,1,1,1,1,1,1,1.33333333333333,1,1,1,2,4,4,4,4,1,1,1,0,0,"double_mutant_BRC1_2_n_Decap_signal_n","double_mutant",1,0,1,1,1,1,1,0.1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
2,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,0,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_CXE_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,0,1,1.33333333333333,2,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_SMXL6_7_8_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,0.618055555555556,0,1.52785145888594,1.23605150214592,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_FHY3_FAR1_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,0,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_SPL9_15_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
5.33333333333333,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,0,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,0,0,"double_mutant_BRC1_2_n_MAX2_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
5.33333333333333,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,0,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,0,0,"double_mutant_BRC1_2_n_D14_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,0,0,0,0,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_D27_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,0,0,0,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_MAX3_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,0,0,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_MAX4_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,0,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_MAX1_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,0,5.33333333333333,1,1,1,0,0,"double_mutant_BRC1_2_n_LBO_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"very low"
0,0,0.133333333333333,1,0,0.233333333333333,0.711111111111111,1,0.1,0.301683501683502,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,2,2.66666666666667,5.33333333333333,0,0,1,1,1,0,0,"double_mutant_BRC1_2_n_CLAMT_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"very low"
1.33333333333333,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.9047619047619,1,1,1,1,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,0,1,1,0,0,"double_mutant_BRC1_2_n_PhyB_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,0,0,0,"double_mutant_BRC1_2_n_PIFs_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_HB21_40_53_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_NCED3_n","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"very low"
1,0,0.1,1,0,0.2,0.7,1,0.1,0.254545454545455,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0,0,"double_mutant_BRC1_2_n_Perception_SL","double_mutant",1,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"very low"
0,1.35021934971385,0,0,1,0.0459746932101609,1.33333333333333,1,0.1,0.0835903723367796,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,1,0,0,0,0,0,1,1,1,1,1,"double_mutant_CK_n_Aux_n","double_mutant",1,1,0,0,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.46341463414634,0,1,0,0.0577464788732394,0.666666666666667,1,0.1,0.069995731967563,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_ABA_n","double_mutant",1,1,0,1,0,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.46341463414634,0,1,1,0.0448087431693989,0,1,0.1,0,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_PIN_1_3_4_7_n","double_mutant",1,1,0,1,1,0,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.46341463414634,0,1,1,0.0448087431693989,0.333333333333333,0,0.1,0,0,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_Aux_Bud_n","double_mutant",1,1,0,1,1,1,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.46341463414634,0,1,1,0.0448087431693989,0.666666666666667,1,0.1,0.0543136280841199,1,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_SUC_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.46341463414634,0,1,1,0.0448087431693989,0.666666666666667,1,0.1,0,0,1,1,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_GA_n","double_mutant",1,1,0,1,1,1,1,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
4,1.5,0,2,1,0,0.222222222222222,1,0,0,1,0,1,1,1,1,1,1,1.33333333333333,1,1,1,2,4,4,4,4,1,1,1,1,1,"double_mutant_CK_n_Decap_signal_n","double_mutant",1,1,0,1,1,1,1,0.1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
2,1.46341463414634,0,1,1,0.0448087431693989,0.666666666666667,1,0.1,0.0543136280841199,1,1,0,1,1,1,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_CXE_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.70731707317073,0,1,1,0.0424870466321244,0.666666666666667,1,0.1,0.051499450463181,1,1,1,0,1,1.33333333333333,2,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_SMXL6_7_8_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,1.84968072856694,0,1,1,0.0412398281853699,0.666666666666667,1,0.1,0.0499885696868094,1,1,1,0.618055555555556,0,1.52785145888594,1.23605150214592,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,"double_mutant_CK_n_FHY3_FAR1_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
1,0.731707317073171,0,1,0.731707317073171,0.0577464788732394,0.666666666666667,1,0.1,0.069995731967563,1,1,1,1,1,0,1,1,1.29032258064516,1,1,1,1,1,1,1,1,1,1,1,0.731707317073171,0.731707317073171,"double_mutant_CK_n_SPL9_15_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
5.33333333333333,1.35021934971385,0,1,1,0.0459746932101609,0.666666666666667,1,0.1,0.0557269148911864,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,0,1,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_CK_n_MAX2_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"very low"
5.33333333333333,1.35021934971385,0,1,1,0.0459746932101609,0.666666666666667,1,0.1,0.0557269148911864,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,0,0,1,2,2.66666666666667,5.33333333333333,5.33333333333333,5.33333333333333,1,1,1,1,1,"double_mutant_CK_n_D14_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"very low"
0,1.35021934971385,0,1,1,0.0459746932101609,0.666666666666667,1,0.1,0.0557269148911864,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.29032258064516,1,0,0,0,0,0,0,0,1,1,1,1,1,"double_mutant_CK_n_D27_n","double_mutant",1,1,0,1,1,1,1,0.1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"very low"
